{'nombres': 'Yenny', 'apellidos': 'Vallés', 'empresa': 25, 'role': 'Secretario', 'cedula': '1453314641', 'email': 'elenalopez@example.net', 'direccion': 'Calle 12 # 1P-2 Sur\nEtapa 3 apartamento 61\n254470\nGachetá, Cundinamarca', 'telefono': '0984290416', 'fecha_nacimiento': datetime.date(1988, 7, 29), 'estado_civil': 'Soltero', 'nivel_educacion': 'General Básica', 'password': '#o1H(IIrbO', 'password_validator': '#o1H(IIrbO'}
{'nombres': 'Mary', 'apellidos': 'Montenegro', 'empresa': 15, 'role': 'Administrador', 'cedula': '0864174487', 'email': 'perezjuan@example.org', 'direccion': 'Av. Luis Méndez # 69-23 Sur\nApto. 318\n769319\nCalima, Valle del Cauca', 'telefono': '0987407086', 'fecha_nacimiento': datetime.date(1985, 5, 8), 'estado_civil': 'Soltero', 'nivel_educacion': 'Bachillerato', 'password': 'MrB47HPxw$', 'password_validator': 'MrB47HPxw$'}
{'nombres': 'José', 'apellidos': 'Gras', 'empresa': 17, 'role': 'Conductor-Propietario', 'cedula': '2160796872', 'email': 'andresochoa@example.org', 'direccion': 'Avenida calle 107 # 9-26\n058444\nCaucasia, Antioquia', 'telefono': '0961536563', 'fecha_nacimiento': datetime.date(1985, 3, 6), 'estado_civil': 'Divorciado', 'nivel_educacion': 'Bachillerato', 'password': 'x+ok8cwhhS', 'password_validator': 'x+ok8cwhhS'}
{'nombres': 'Omaira', 'apellidos': 'Meléndez', 'empresa': 76, 'role': 'Secretario', 'cedula': '1711618908', 'email': 'julia46@example.net', 'direccion': 'Calle 16 # 3-77 Sur\nApartamento 87\n708793\nCorozal, Sucre', 'telefono': '0980618062', 'fecha_nacimiento': datetime.date(2003, 7, 3), 'estado_civil': 'Divorciado', 'nivel_educacion': 'Bachillerato', 'password': '^I3Dzl&Q6A', 'password_validator': '^I3Dzl&Q6A'}
{'nombres': 'Alfonso', 'apellidos': 'Hidalgo', 'empresa': 67, 'role': 'Propietario', 'cedula': '0539997841', 'email': 'bortiz@example.net', 'direccion': 'Cr. 49K # 66-87 Sur\nLocal 10\n257062\nSopó, Cundinamarca', 'telefono': '0968915213', 'fecha_nacimiento': datetime.date(1984, 4, 21), 'estado_civil': 'Soltero', 'nivel_educacion': 'General Básica', 'password': '$Q0GrRUy(I', 'password_validator': '$Q0GrRUy(I'}
{'nombres': 'Jhon', 'apellidos': 'Fuster', 'empresa': 99, 'role': 'Conductor-Propietario', 'cedula': '0210725636', 'email': 'wilsonmarin@example.net', 'direccion': 'Tr. 5ª # 65-93 Sur\n253760\nUbalá, Cundinamarca', 'telefono': '0969016201', 'fecha_nacimiento': datetime.date(2004, 2, 5), 'estado_civil': 'Casado', 'nivel_educacion': 'Bachillerato', 'password': '(09#Fj&YK)', 'password_validator': '(09#Fj&YK)'}
{'nombres': 'Alexander', 'apellidos': 'Bilbao', 'empresa': 94, 'role': 'Encargado', 'cedula': '0459611422', 'email': 'brico@example.org', 'direccion': 'Calle 133 # 1-5 Este\n235114\nLa Apartada, Córdoba', 'telefono': '0988610968', 'fecha_nacimiento': datetime.date(2001, 11, 9), 'estado_civil': 'Viudo', 'nivel_educacion': 'General Básica', 'password': '+Q8IYXLk#w', 'password_validator': '+Q8IYXLk#w'}
{'nombres': 'Rigoberto', 'apellidos': 'Vilanova', 'empresa': 88, 'role': 'Encargado', 'cedula': '3015904869', 'email': 'kgarcia@example.com', 'direccion': 'Cr. 131D Bis Q # 22-7 Sur\nApartamento 51\n153854\nCiénega, Boyacá', 'telefono': '0978493018', 'fecha_nacimiento': datetime.date(1987, 3, 27), 'estado_civil': 'Soltero', 'nivel_educacion': 'General Básica', 'password': '@E^4fBuf$G', 'password_validator': '@E^4fBuf$G'}
{'nombres': 'Ernesto', 'apellidos': 'Adán', 'empresa': 62, 'role': 'Encargado', 'cedula': '1035783370', 'email': 'andresgomez@example.net', 'direccion': 'Avenida Joan Alejandro Granados Hernández # 4-63 Este\n158467\nPisba, Boyacá', 'telefono': '0967767805', 'fecha_nacimiento': datetime.date(2000, 10, 16), 'estado_civil': 'Soltero', 'nivel_educacion': 'General Básica', 'password': 'r%s9Up2X*G', 'password_validator': 'r%s9Up2X*G'}
{'nombres': 'Orlando', 'apellidos': 'Alberola', 'empresa': 41, 'role': 'Propietario', 'cedula': '2352316588', 'email': 'uflorez@example.net', 'direccion': 'Carrera 32R # 42-4\n738393\nCoyaima, Tolima', 'telefono': '0991781453', 'fecha_nacimiento': datetime.date(1987, 5, 9), 'estado_civil': 'Soltero', 'nivel_educacion': 'Bachillerato', 'password': 'v0oU5jfi*n', 'password_validator': 'v0oU5jfi*n'}
{'nombres': 'Vilma', 'apellidos': 'Amaya', 'empresa': 99, 'role': 'Superuser', 'cedula': '2069412126', 'email': 'lestrada@example.net', 'direccion': 'Transversal 8 Bis X # 55-3\nEtapa 9 apartamento 920\n857790\nChámeza, Casanare', 'telefono': '0983059830', 'fecha_nacimiento': datetime.date(1990, 7, 23), 'estado_civil': 'Soltero', 'nivel_educacion': 'General Básica', 'password': 'qRHW0SZw*5', 'password_validator': 'qRHW0SZw*5'}
{'nombres': 'Mabel', 'apellidos': 'Pablo', 'empresa': 15, 'role': 'Secretario', 'cedula': '0148855380', 'email': 'bcortes@example.com', 'direccion': 'Cr. 62 # 1-4\nLocal 55\n198869\nPuerto Tejada, Cauca', 'telefono': '0997394932', 'fecha_nacimiento': datetime.date(1993, 12, 10), 'estado_civil': 'Viudo', 'nivel_educacion': 'Bachillerato', 'password': '84HPUimd+K', 'password_validator': '84HPUimd+K'}
{'nombres': 'Blanca', 'apellidos': 'Fuster', 'empresa': 60, 'role': 'Conductor', 'cedula': '2331449195', 'email': 'carolinachaparro@example.net', 'direccion': 'Avenida Guainía # 70-7 Sur\n182390\nEl Doncello, Caquetá', 'telefono': '0979908231', 'fecha_nacimiento': datetime.date(1996, 5, 26), 'estado_civil': 'Casado', 'nivel_educacion': 'Superior', 'password': 'QxYksbq^)8', 'password_validator': 'QxYksbq^)8'}
{'nombres': 'Juliana', 'apellidos': 'Morante', 'empresa': 11, 'role': 'Supervisor', 'cedula': '2010883706', 'email': 'bquintero@example.com', 'direccion': 'Transversal 65 # 8-15 Este\n548181\nLa Esperanza, Norte de Santander', 'telefono': '0964263472', 'fecha_nacimiento': datetime.date(2002, 3, 11), 'estado_civil': 'Casado', 'nivel_educacion': 'Bachillerato', 'password': '7(vUn2Qw&U', 'password_validator': '7(vUn2Qw&U'}
{'nombres': 'Luz', 'apellidos': 'Ripoll', 'empresa': 93, 'role': 'Propietario', 'cedula': '1844375244', 'email': 'obandomaritza@example.net', 'direccion': 'Avenida Puerto Nariño # 29-4\n769453\nPalmira, Valle del Cauca', 'telefono': '0997201802', 'fecha_nacimiento': datetime.date(2000, 6, 15), 'estado_civil': 'Casado', 'nivel_educacion': 'Superior', 'password': '_tBF*&z1Z9', 'password_validator': '_tBF*&z1Z9'}
{'nombres': 'Dolly', 'apellidos': 'Jódar', 'empresa': 24, 'role': 'Conductor-Propietario', 'cedula': '0504849134', 'email': 'mgomez@example.org', 'direccion': 'Cr. 73 # 78-7 Este\nOficina 17\n739882\nAtaco, Tolima', 'telefono': '0958456909', 'fecha_nacimiento': datetime.date(2005, 6, 18), 'estado_civil': 'Soltero', 'nivel_educacion': 'Superior', 'password': '49&7#EjuJ4', 'password_validator': '49&7#EjuJ4'}
{'nombres': 'Ruth', 'apellidos': 'Girona', 'empresa': 89, 'role': 'Secretario', 'cedula': '0262294770', 'email': 'jlara@example.org', 'direccion': 'Cl. 161 Sur # 5-45 Este\nBodega 82\n258907\nQuipile, Cundinamarca', 'telefono': '0990153896', 'fecha_nacimiento': datetime.date(1995, 4, 15), 'estado_civil': 'Viudo', 'nivel_educacion': 'Superior', 'password': 't@5EMZPcbP', 'password_validator': 't@5EMZPcbP'}
{'nombres': 'Lucila', 'apellidos': 'Lledó', 'empresa': 60, 'role': 'Persona natural', 'cedula': '1135395315', 'email': 'itorres@example.com', 'direccion': 'Cl. 57K # 49-31 Este\nOficina 33\n158021\nSutatenza, Boyacá', 'telefono': '0993042400', 'fecha_nacimiento': datetime.date(1983, 1, 3), 'estado_civil': 'Soltero', 'nivel_educacion': 'Superior', 'password': '(D)197YaSi', 'password_validator': '(D)197YaSi'}
{'nombres': 'Darwin', 'apellidos': 'Carretero', 'empresa': 16, 'role': 'Conductor', 'cedula': '1362878546', 'email': 'fflorez@example.com', 'direccion': 'Avenida calle 23 # 96D-4 Sur\n191047\nPáez, Cauca', 'telefono': '0998601496', 'fecha_nacimiento': datetime.date(1983, 3, 28), 'estado_civil': 'Divorciado', 'nivel_educacion': 'Bachillerato', 'password': '^aBAi+9mC4', 'password_validator': '^aBAi+9mC4'}
{'nombres': 'Marcela', 'apellidos': 'Solana', 'empresa': 41, 'role': 'Encargado', 'cedula': '1147054173', 'email': 'rbeltran@example.org', 'direccion': 'Tr. 141 # 3Q-9 Sur\nBodega 3\n850871\nYopal', 'telefono': '0958534416', 'fecha_nacimiento': datetime.date(1993, 6, 24), 'estado_civil': 'Soltero', 'nivel_educacion': 'Bachillerato', 'password': '_8z*Sqr%!d', 'password_validator': '_8z*Sqr%!d'}
{'nombres': 'Orlando', 'apellidos': 'Diaz', 'empresa': 57, 'role': 'Encargado', 'cedula': '2208093217', 'email': 'herreraenith@example.org', 'direccion': 'Calle 49 # 39-69 Sur\nApartamento 81\n768295\nYumbo, Valle del Cauca', 'telefono': '0958526491', 'fecha_nacimiento': datetime.date(2000, 2, 17), 'estado_civil': 'Viudo', 'nivel_educacion': 'Bachillerato', 'password': '+o4340Xz3f', 'password_validator': '+o4340Xz3f'}
{'nombres': 'Simón', 'apellidos': 'Agustín', 'empresa': 98, 'role': 'Secretario', 'cedula': '1630541611', 'email': 'ysalazar@example.net', 'direccion': 'Calle 26W # 3-25 Sur\n689401\nSan Miguel, Santander', 'telefono': '0989350744', 'fecha_nacimiento': datetime.date(1986, 11, 8), 'estado_civil': 'Casado', 'nivel_educacion': 'General Básica', 'password': 'SYIm4XGo^9', 'password_validator': 'SYIm4XGo^9'}
{'nombres': 'Harold', 'apellidos': 'Iñiguez', 'empresa': 23, 'role': 'Administrador', 'cedula': '1862569009', 'email': 'stella89@example.org', 'direccion': 'Cl. 106 # 14Z-6 Sur\n131786\nSanta Rosa, Bolívar', 'telefono': '0986182488', 'fecha_nacimiento': datetime.date(1996, 1, 6), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Superior', 'password': 'BqsyFbDE#1', 'password_validator': 'BqsyFbDE#1'}
{'nombres': 'Luz', 'apellidos': 'Amores', 'empresa': 40, 'role': 'Encargado', 'cedula': '1503303479', 'email': 'josecano@example.com', 'direccion': 'Tr. 61 # 1-21\n255100\nSasaima, Cundinamarca', 'telefono': '0989038516', 'fecha_nacimiento': datetime.date(1994, 3, 2), 'estado_civil': 'Divorciado', 'nivel_educacion': 'General Básica', 'password': '5&I2Cxn6q+', 'password_validator': '5&I2Cxn6q+'}
{'nombres': 'Deisy', 'apellidos': 'Barranco', 'empresa': 86, 'role': 'Propietario', 'cedula': '2421172475', 'email': 'esmeraldacruz@example.com', 'direccion': 'Dg. 199N # 9-43\nEtapa 9 apartamento 6\n054770\nSan Andrés de Cuerquía, Antioquia', 'telefono': '0961320606', 'fecha_nacimiento': datetime.date(1995, 8, 3), 'estado_civil': 'Soltero', 'nivel_educacion': 'Superior', 'password': 'at67fFtd+8', 'password_validator': 'at67fFtd+8'}
{'nombres': 'Ángel', 'apellidos': 'Gallo', 'empresa': 42, 'role': 'Conductor', 'cedula': '2266828447', 'email': 'luzlozano@example.org', 'direccion': 'Cr. 152A # 7-76 Sur\nApto. 81\n257726\nPacho, Cundinamarca', 'telefono': '0981507006', 'fecha_nacimiento': datetime.date(1993, 9, 14), 'estado_civil': 'Soltero', 'nivel_educacion': 'General Básica', 'password': 'A7cEif@d!D', 'password_validator': 'A7cEif@d!D'}
{'nombres': 'Carlos', 'apellidos': 'Ortega', 'empresa': 77, 'role': 'Administrador', 'cedula': '1610315945', 'email': 'morenojose@example.org', 'direccion': 'Avenida carrera 155 # 8-9 Sur\nApartamento 89\n152695\nSora, Boyacá', 'telefono': '0996623022', 'fecha_nacimiento': datetime.date(1996, 1, 31), 'estado_civil': 'Divorciado', 'nivel_educacion': 'General Básica', 'password': '(5KwIcQpQE', 'password_validator': '(5KwIcQpQE'}
{'nombres': 'Elizabeth', 'apellidos': 'Olmo', 'empresa': 73, 'role': 'Propietario', 'cedula': '2163223304', 'email': 'ayalaangel@example.org', 'direccion': 'Carrera 77 # 1-37\n665510\nPereira', 'telefono': '0987440320', 'fecha_nacimiento': datetime.date(1989, 8, 23), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'General Básica', 'password': 'Lo7Hlb2y#5', 'password_validator': 'Lo7Hlb2y#5'}
{'nombres': 'Camilo', 'apellidos': 'Vicens', 'empresa': 59, 'role': 'Secretario', 'cedula': '0201607561', 'email': 'ariasolga@example.com', 'direccion': 'Tr. 68 # 1-61 Sur\nLocal 1\n979038\nYavaraté, Vaupés', 'telefono': '0961010907', 'fecha_nacimiento': datetime.date(1989, 6, 15), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Superior', 'password': '891rBytyO_', 'password_validator': '891rBytyO_'}
{'nombres': 'Juan', 'apellidos': 'Murillo', 'empresa': 50, 'role': 'Encargado', 'cedula': '1809256173', 'email': 'enrique96@example.org', 'direccion': 'Calle 3R # 1-7\nOficina 47\n196575\nGuapi, Cauca', 'telefono': '0985253249', 'fecha_nacimiento': datetime.date(1994, 2, 5), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Superior', 'password': '6kBjO03l&p', 'password_validator': '6kBjO03l&p'}
{'nombres': 'Camilo', 'apellidos': 'Quintero', 'empresa': 9, 'role': 'Encargado', 'cedula': '1208796464', 'email': 'murillojuan@example.org', 'direccion': 'Avenida Caldas # 3-6\n476562\nEl Retén, Magdalena', 'telefono': '0988815819', 'fecha_nacimiento': datetime.date(1991, 5, 1), 'estado_civil': 'Viudo', 'nivel_educacion': 'General Básica', 'password': 'K7m15ZnT*H', 'password_validator': 'K7m15ZnT*H'}
{'nombres': 'Augusto', 'apellidos': 'Bonilla', 'empresa': 82, 'role': 'Administrador', 'cedula': '0512282898', 'email': 'gmorales@example.com', 'direccion': 'Carrera 125E # 64-1 Este\n053568\nAnorí, Antioquia', 'telefono': '0968837267', 'fecha_nacimiento': datetime.date(2000, 11, 8), 'estado_civil': 'Viudo', 'nivel_educacion': 'General Básica', 'password': 'M$+c6Gbk3k', 'password_validator': 'M$+c6Gbk3k'}
{'nombres': 'Esperanza', 'apellidos': 'Robles', 'empresa': 86, 'role': 'Encargado', 'cedula': '0628882953', 'email': 'josegonzalez@example.com', 'direccion': 'Carrera 21 # 56-1 Sur\n251241\nAgua de Dios', 'telefono': '0991499911', 'fecha_nacimiento': datetime.date(1987, 11, 24), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Bachillerato', 'password': 'daLEV6NJm&', 'password_validator': 'daLEV6NJm&'}
{'nombres': 'Jesús', 'apellidos': 'Gual', 'empresa': 47, 'role': 'Superuser', 'cedula': '1105367674', 'email': 'pherrera@example.net', 'direccion': 'Calle 114 # 7N-61 Este\nCasa 82\n238656\nLos Córdobas, Córdoba', 'telefono': '0997860124', 'fecha_nacimiento': datetime.date(1997, 8, 1), 'estado_civil': 'Viudo', 'nivel_educacion': 'Superior', 'password': 'K3GLJvYZ)U', 'password_validator': 'K3GLJvYZ)U'}
{'nombres': 'Alcira', 'apellidos': 'Pedrosa', 'empresa': 67, 'role': 'Conductor', 'cedula': '1411079203', 'email': 'javiergallego@example.org', 'direccion': 'Transversal 100 # 26-6\n526298\nCórdoba, Nariño', 'telefono': '0981464969', 'fecha_nacimiento': datetime.date(1993, 8, 9), 'estado_civil': 'Casado', 'nivel_educacion': 'Superior', 'password': '#uG9Vpqa#*', 'password_validator': '#uG9Vpqa#*'}
{'nombres': 'José', 'apellidos': 'Verdú', 'empresa': 13, 'role': 'Propietario', 'cedula': '1462134931', 'email': 'eduar46@example.com', 'direccion': 'Cr. 68 # 70-2\n132003\nSan Fernando, Bolívar', 'telefono': '0999318292', 'fecha_nacimiento': datetime.date(2000, 5, 29), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Superior', 'password': '&_$x3UAiBk', 'password_validator': '&_$x3UAiBk'}
{'nombres': 'Iván', 'apellidos': 'Soria', 'empresa': 85, 'role': 'Administrador', 'cedula': '1036124285', 'email': 'hduque@example.net', 'direccion': 'Calle 3P Sur # 80A-66\n851407\nVillanueva, Casanare', 'telefono': '0959559062', 'fecha_nacimiento': datetime.date(1995, 5, 13), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Superior', 'password': 'U$fM5PJ4Oq', 'password_validator': 'U$fM5PJ4Oq'}
{'nombres': 'Janeth', 'apellidos': 'Zabala', 'empresa': 39, 'role': 'Conductor', 'cedula': '2309824544', 'email': 'xrincon@example.org', 'direccion': 'Carrera 193 # 4-16\nApto. 9\n944917\nInírida', 'telefono': '0969295933', 'fecha_nacimiento': datetime.date(2002, 5, 23), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Superior', 'password': '+foXgFvf+3', 'password_validator': '+foXgFvf+3'}
{'nombres': 'María', 'apellidos': 'Noriega', 'empresa': 67, 'role': 'Superuser', 'cedula': '0646843441', 'email': 'ceciliavergara@example.net', 'direccion': 'Cl. 13 # 79-7 Este\nEtapa 3 apartamento 18\n139897\nSanta Catalina, Bolívar', 'telefono': '0962075407', 'fecha_nacimiento': datetime.date(1995, 7, 24), 'estado_civil': 'Viudo', 'nivel_educacion': 'Bachillerato', 'password': '_8vy7BEjn@', 'password_validator': '_8vy7BEjn@'}
{'nombres': 'Jaime', 'apellidos': 'Tejero', 'empresa': 88, 'role': 'Persona natural', 'cedula': '0660262528', 'email': 'ortizyecid@example.org', 'direccion': 'Cl. 186 Bis # 17-3 Este\n054632\nSanto Domingo, Antioquia', 'telefono': '0939808994', 'fecha_nacimiento': datetime.date(1985, 9, 21), 'estado_civil': 'Soltero', 'nivel_educacion': 'Superior', 'password': 'E)76CJnxPO', 'password_validator': 'E)76CJnxPO'}
{'nombres': 'Carlos', 'apellidos': 'Solís', 'empresa': 62, 'role': 'Supervisor', 'cedula': '1105438509', 'email': 'luisromero@example.net', 'direccion': 'Cr. 96S Este # 59-54 Este\n687653\nCimitarra, Santander', 'telefono': '0991811699', 'fecha_nacimiento': datetime.date(1995, 10, 23), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Bachillerato', 'password': 'J52EFQ)w@g', 'password_validator': 'J52EFQ)w@g'}
{'nombres': 'Gabriel', 'apellidos': 'Landa', 'empresa': 89, 'role': 'Conductor-Propietario', 'cedula': '0726951056', 'email': 'zramirez@example.net', 'direccion': 'Cl. 135Y Bis # 25-55 Este\n702265\nLos Palmitos, Sucre', 'telefono': '0967826375', 'fecha_nacimiento': datetime.date(2000, 6, 28), 'estado_civil': 'Viudo', 'nivel_educacion': 'Bachillerato', 'password': 'tkLY$#Wu!8', 'password_validator': 'tkLY$#Wu!8'}
{'nombres': 'Mercedes', 'apellidos': 'Alberto', 'empresa': 22, 'role': 'Supervisor', 'cedula': '0955648217', 'email': 'javierparra@example.com', 'direccion': 'Avenida calle 9ª # 48-4 Sur\nTorre 1 apartamento 47\n135891\nAltos del Rosario, Bolívar', 'telefono': '0961486199', 'fecha_nacimiento': datetime.date(1992, 4, 15), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'General Básica', 'password': '6_rS4eWozp', 'password_validator': '6_rS4eWozp'}
{'nombres': 'Manuel', 'apellidos': 'Hervia', 'empresa': 93, 'role': 'Conductor-Propietario', 'cedula': '1867338939', 'email': 'gutierrezjohnny@example.org', 'direccion': 'Carrera 49 # 5F-6 Este\n193862\nMercaderes, Cauca', 'telefono': '0987391068', 'fecha_nacimiento': datetime.date(2002, 4, 7), 'estado_civil': 'Soltero', 'nivel_educacion': 'General Básica', 'password': 'X_1DdLonG@', 'password_validator': 'X_1DdLonG@'}
{'nombres': 'Henry', 'apellidos': 'Moliner', 'empresa': 3, 'role': 'Persona natural', 'cedula': '0404014243', 'email': 'josetorres@example.net', 'direccion': 'Diagonal 6S Sur # 2-6\n155336\nTurmequé, Boyacá', 'telefono': '0985567922', 'fecha_nacimiento': datetime.date(1997, 1, 28), 'estado_civil': 'Soltero', 'nivel_educacion': 'Superior', 'password': '$5gOHf6T0E', 'password_validator': '$5gOHf6T0E'}
{'nombres': 'Mery', 'apellidos': 'Aliaga', 'empresa': 73, 'role': 'Supervisor', 'cedula': '1030506743', 'email': 'wcarvajal@example.com', 'direccion': 'Carrera 87 # 69-8 Este\n132050\nMagangué, Bolívar', 'telefono': '0978012793', 'fecha_nacimiento': datetime.date(2002, 10, 8), 'estado_civil': 'Casado', 'nivel_educacion': 'General Básica', 'password': 'R)2W%u9i0r', 'password_validator': 'R)2W%u9i0r'}
{'nombres': 'Marcela', 'apellidos': 'Pallarès', 'empresa': 62, 'role': 'Encargado', 'cedula': '1148886813', 'email': 'szambrano@example.org', 'direccion': 'Transversal 178 Bis # 7-27 Este\n254996\nTocaima, Cundinamarca', 'telefono': '0997162272', 'fecha_nacimiento': datetime.date(1987, 11, 19), 'estado_civil': 'Divorciado', 'nivel_educacion': 'Bachillerato', 'password': 'o4zRIGs1*D', 'password_validator': 'o4zRIGs1*D'}
{'nombres': 'Patricia', 'apellidos': 'Nicolau', 'empresa': 28, 'role': 'Administrador', 'cedula': '2133029096', 'email': 'jairo60@example.org', 'direccion': 'Av. Motavita # 89-64 Este\nBodega 55\n470647\nPuebloviejo, Magdalena', 'telefono': '0990152531', 'fecha_nacimiento': datetime.date(1999, 9, 3), 'estado_civil': 'Viudo', 'nivel_educacion': 'Superior', 'password': 'Z)0s+nSnZ7', 'password_validator': 'Z)0s+nSnZ7'}
{'nombres': 'Janeth', 'apellidos': 'Gargallo', 'empresa': 31, 'role': 'Encargado', 'cedula': '1240491108', 'email': 'zzapata@example.com', 'direccion': 'Calle 92 # 46-79 Este\nLocal 18\n869263\nColón, Putumayo', 'telefono': '0987380973', 'fecha_nacimiento': datetime.date(1996, 6, 12), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Superior', 'password': '#Vji1qDgXS', 'password_validator': '#Vji1qDgXS'}
{'nombres': 'Omar', 'apellidos': 'Barragán', 'empresa': 9, 'role': 'Conductor', 'cedula': '1837530268', 'email': 'ccorrea@example.com', 'direccion': 'Dg. 48D # 83-72 Este\nApto. 392\n941281\nBarrancominas, Guainía', 'telefono': '0982847906', 'fecha_nacimiento': datetime.date(1997, 8, 1), 'estado_civil': 'Viudo', 'nivel_educacion': 'General Básica', 'password': '_)!0t5gkGA', 'password_validator': '_)!0t5gkGA'}
{'nombres': 'Alejandro', 'apellidos': 'Fabra', 'empresa': 2, 'role': 'Conductor', 'cedula': '0331061655', 'email': 'gloria32@example.org', 'direccion': 'Carrera 93 # 9X-60 Este\n541059\nGramalote, Norte de Santander', 'telefono': '0987345270', 'fecha_nacimiento': datetime.date(2001, 5, 4), 'estado_civil': 'Divorciado', 'nivel_educacion': 'Bachillerato', 'password': 'd#+37TmK_U', 'password_validator': 'd#+37TmK_U'}
{'nombres': 'Elizabeth', 'apellidos': 'Torrent', 'empresa': 71, 'role': 'Secretario', 'cedula': '1034995868', 'email': 'gloria91@example.org', 'direccion': 'Cr. 13D Sur # 2-6 Este\n200058\nAstrea, Cesar', 'telefono': '0982740244', 'fecha_nacimiento': datetime.date(1997, 5, 25), 'estado_civil': 'Casado', 'nivel_educacion': 'Bachillerato', 'password': '@8qD$WKt&Z', 'password_validator': '@8qD$WKt&Z'}
{'nombres': 'Carlos', 'apellidos': 'Casanova', 'empresa': 57, 'role': 'Secretario', 'cedula': '1148413824', 'email': 'romerodora@example.org', 'direccion': 'Carrera 68 # 34V-47\n255952\nSusa, Cundinamarca', 'telefono': '0962597465', 'fecha_nacimiento': datetime.date(1999, 2, 3), 'estado_civil': 'Viudo', 'nivel_educacion': 'Bachillerato', 'password': '#@L82mz#E9', 'password_validator': '#@L82mz#E9'}
{'nombres': 'Diego', 'apellidos': 'Bolaños', 'empresa': 53, 'role': 'Secretario', 'cedula': '3016239695', 'email': 'mmontes@example.com', 'direccion': 'Cr. 118X Bis J # 2K-8\n680287\nCoromoro, Santander', 'telefono': '0980654390', 'fecha_nacimiento': datetime.date(1983, 5, 24), 'estado_civil': 'Unión Libre', 'nivel_educacion': 'Bachillerato', 'password': 'sh5Mnt2dP+', 'password_validator': 'sh5Mnt2dP+'}
{'nombres': 'Marcela', 'apellidos': 'Estevez', 'empresa': 16, 'role': 'Propietario', 'cedula': '1236357495', 'email': 'karoljaramillo@example.com', 'direccion': 'Calle 129 # 1-5\nTorre 1 apartamento 7\n204163\nRío de Oro, Cesar', 'telefono': '0982768624', 'fecha_nacimiento': datetime.date(1990, 5, 29), 'estado_civil': 'Divorciado', 'nivel_educacion': 'Superior', 'password': '*2cAnXTrjg', 'password_validator': '*2cAnXTrjg'}
{'nombres': 'Alba', 'apellidos': 'Ocaña', 'empresa': 62, 'role': 'Conductor-Propietario', 'cedula': '0351843644', 'email': 'jpineda@example.com', 'direccion': 'Calle 53 # 20-8 Este\n173071\nMarquetalia, Caldas', 'telefono': '0982137978', 'fecha_nacimiento': datetime.date(2004, 10, 11), 'estado_civil': 'Divorciado', 'nivel_educacion': 'Superior', 'password': '!5zU9ahLL9', 'password_validator': '!5zU9ahLL9'}
{'nombres': 'María', 'apellidos': 'Casals', 'empresa': 9, 'role': 'Supervisor', 'cedula': '1426110464', 'email': 'kgomez@example.net', 'direccion': 'Carrera 70 # 99I-8 Este\n119281\nBogotá, D.C.', 'telefono': '0998811455', 'fecha_nacimiento': datetime.date(1985, 8, 28), 'estado_civil': 'Divorciado', 'nivel_educacion': 'General Básica', 'password': 'd1HJ)tFT)+', 'password_validator': 'd1HJ)tFT)+'}
{'nombres': 'Eduardo', 'apellidos': 'Torrent', 'empresa': 4, 'role': 'Supervisor', 'cedula': '3025743315', 'email': 'jhon96@example.org', 'direccion': 'Calle 114 # 53-91 Sur\nCasa 9\n680677\nEl Carmen de Chucurí, Santander', 'telefono': '0987516845', 'fecha_nacimiento': datetime.date(1986, 3, 30), 'estado_civil': 'Casado', 'nivel_educacion': 'Superior', 'password': '*C8Vghum^7', 'password_validator': '*C8Vghum^7'}
{'nombres': 'Marina', 'apellidos': 'Amorós', 'empresa': 74, 'role': 'Administrador', 'cedula': '0465377158', 'email': 'garciahector@example.org', 'direccion': 'Cl. 3U # 8-46 Este\nEtapa 3 apartamento 4\n170373\nVillamaría, Caldas', 'telefono': '0997527626', 'fecha_nacimiento': datetime.date(1991, 8, 25), 'estado_civil': 'Soltero', 'nivel_educacion': 'Superior', 'password': '7)%KUlF5@5', 'password_validator': '7)%KUlF5@5'}
{'nombres': 'Arturo', 'apellidos': 'Valcárcel', 'empresa': 37, 'role': 'Propietario', 'cedula': '1340384708', 'email': 'pachecocamila@example.org', 'direccion': 'Cl. 14A # 7-27 Sur\n155068\nSanta María, Boyacá', 'telefono': '0963333139', 'fecha_nacimiento': datetime.date(1985, 1, 2), 'estado_civil': 'Casado', 'nivel_educacion': 'Bachillerato', 'password': '_TG4oEdW*L', 'password_validator': '_TG4oEdW*L'}
